Date,Open,High,Low,Close,Volume
6/9/2016,46.996,47.066,45.412,45.872,20727285
6/10/2016,45.478,45.594,43.684,43.758,26390085
6/13/2016,43.9,45.154,43.532,43.574,17927190
6/14/2016,43.776,44.44,42.506,42.99,14707310
6/15/2016,43.39,44.38,43.026,43.54,13902800
6/16/2016,43.484,43.608,42.7,43.586,10494555
6/17/2016,43.562,43.998,42.9,43.096,13028415
6/20/2016,43.9,44.75,43.646,43.94,15104330
6/21/2016,44.136,44.514,43.762,43.922,11133470
6/22/2016,39.894,41.19,39.15,39.332,113155745
6/23/2016,39.138,39.51,38.426,39.28,47323935
6/24/2016,38.01,39.024,37.946,38.63,29273640
6/27/2016,38.172,39.762,37.574,39.71,33898845
6/28/2016,40.378,40.81,39.882,40.358,28626715
6/29/2016,41.026,42.356,40.6,42.032,23007100
6/30/2016,42.594,42.7,41.804,42.456,18059020
7/1/2016,41.228,43.648,41.2,43.3,23797865
7/5/2016,41.946,42.909,41.6,42.796,22174405
7/6/2016,42,43.046,41.8,42.888,22044785
7/7/2016,42.62,43.624,42.602,43.188,13694355
7/8/2016,43.56,43.962,42.9,43.356,16048090
7/11/2016,43.992,45.356,43.902,44.956,23668865
7/12/2016,44.82,45.5,44.644,44.93,20020975
7/13/2016,45.1,45.118,44.058,44.506,14428805
7/14/2016,44.624,44.988,44.21,44.306,10951865
7/15/2016,44.504,44.55,43.928,44.074,8920765
7/18/2016,43.928,45.418,43.66,45.25,14470075
7/19/2016,45,45.82,44.95,45.052,13919615
7/20/2016,45.294,45.96,45,45.672,11478240
7/21/2016,45.2,45.569,43.82,44.1,18765750
7/22/2016,44.398,44.9,43.776,44.454,12186630
7/25/2016,44.454,46.278,44.274,46.002,19264420
7/26/2016,45.538,46,45.06,45.902,15195115
7/27/2016,45.868,46.672,45.384,45.698,11828345
7/28/2016,45.59,46.152,45.32,46.122,10659200
7/29/2016,46.14,47.056,46.048,46.958,14543050
8/1/2016,47.1,47.326,45.876,46.002,18950735
8/2/2016,45.874,45.974,44.28,45.44,17995530
8/3/2016,45.474,45.94,44.842,45.116,13653075
8/4/2016,45.138,46.172,44.41,46.122,17243485
8/5/2016,46,46.4,45.48,46.006,12692285
8/8/2016,45.6,45.92,45.218,45.232,8988910
8/9/2016,45.364,46.308,45.33,45.816,8671090
8/10/2016,45.648,45.974,44.924,45.13,9297500
8/11/2016,45.234,45.514,44.682,44.982,8194965
8/12/2016,45.082,45.33,44.808,45.122,7404545
8/15/2016,45.204,45.9,44.986,45.118,8286400
8/16/2016,45.098,45.438,44.682,44.722,8510660
8/17/2016,44.866,44.966,44.56,44.648,7176555
8/18/2016,44.764,45.132,44.458,44.702,8228840
8/19/2016,44.708,45.034,44.506,45,6332980
8/22/2016,44.834,45.022,44.536,44.586,8637630
8/23/2016,44.864,45.698,44.56,44.968,20575530
8/24/2016,45.41,45.43,44.444,44.524,10283010
8/25/2016,44.622,44.76,44.154,44.192,7900800
8/26/2016,44.428,44.571,43.764,43.998,9355345
8/29/2016,44.03,44.08,43,43.04,13830115
8/30/2016,43.222,43.222,42.104,42.268,13097940
8/31/2016,42.086,42.52,41.73,42.402,15084135
9/1/2016,41.802,42.22,40.1,40.154,33826295
9/2/2016,40.466,40.64,39.24,39.556,26843805
9/6/2016,39.804,40.65,39.8,40.564,21104680
9/7/2016,41.1,41.299,40.142,40.34,13304890
9/8/2016,39.91,39.978,39.272,39.472,15702965
9/9/2016,39.818,39.984,38.74,38.894,15515990
9/12/2016,39,40.274,38.82,39.66,15227350
9/13/2016,39.412,39.698,38.69,39.21,14739255
9/14/2016,39.15,39.585,38.971,39.282,8754320
9/15/2016,39.298,40.504,39.28,40.044,10964660
9/16/2016,40.084,41.14,39.8,41.08,12090450
9/19/2016,41.4,41.886,41,41.268,9479275
9/20/2016,41.37,41.55,40.782,40.928,8287050
9/21/2016,41.274,41.4,40.312,41.044,10431680
9/22/2016,41.28,41.456,40.6,41.286,11674350
9/23/2016,41.198,42.036,41.134,41.49,13442210
9/26/2016,41.3,42.2,41.3,41.798,11506125
9/27/2016,41.93,41.996,40.922,41.162,12586155
9/28/2016,41.502,41.65,41.052,41.254,6849425
9/29/2016,41.12,41.466,40.116,40.14,11665495
9/30/2016,40.442,40.996,39.91,40.806,12275410
10/3/2016,42.46,43.134,41.65,42.74,26607620
10/4/2016,42.62,42.664,41.764,42.282,15183125
10/5/2016,42.448,42.63,41.624,41.692,7901985
10/6/2016,40.492,40.842,40.042,40.2,22534385
10/7/2016,40.2,40.264,39.16,39.322,14724635
10/10/2016,40.27,40.828,39.932,40.19,14473525
10/11/2016,40.37,40.44,39.662,40.02,11188925
10/12/2016,40.19,40.776,40.084,40.302,8356055
10/13/2016,40.1,40.179,39.41,40.048,11045750
10/14/2016,40.132,40.286,39.26,39.302,15971005
10/17/2016,39.41,39.678,38.4,38.792,19443980
10/18/2016,39.198,39.894,38.652,39.82,24606300
10/19/2016,39.948,41.332,39.612,40.712,28203540
10/20/2016,40.424,40.6,39.41,39.82,21649340
10/21/2016,39.72,40.314,39.482,40.018,11025830
10/24/2016,40.2,40.789,40.05,40.552,13319710
10/25/2016,40.58,40.938,40.24,40.468,10906145
10/26/2016,40.2,40.638,40.02,40.448,16009680
10/27/2016,42.268,42.74,40.33,40.802,63928010
10/28/2016,40.8,41.064,39.966,39.994,21010235
10/31/2016,40.498,40.498,39.162,39.546,23461365
11/1/2016,39.608,39.7,37.621,38.158,35300180
11/2/2016,38.01,38.539,37.501,37.604,21266910
11/3/2016,37.8,38.294,37.408,37.484,13265115
11/4/2016,37.8,38.692,37.192,38.112,25730215
11/7/2016,38.718,38.858,38.01,38.642,18909635
11/8/2016,38.758,39.498,38.252,38.988,15854905
11/9/2016,37.375,38.4,36.79,38.012,40657570
11/10/2016,38.21,38.322,36.084,37.07,33310850
11/11/2016,36.848,37.776,36.6,37.712,19512880
11/14/2016,37.6,37.65,35.638,36.29,32761025
11/15/2016,36.556,37.286,36.41,36.754,19510090
11/16/2016,36.53,36.946,36.242,36.786,17026050
11/17/2016,36.698,37.898,36.422,37.732,22605260
11/18/2016,38.13,38.6,37,37.004,25901375
11/21/2016,37.008,37.778,36.882,36.94,21647090
11/22/2016,37.168,38.294,36.742,38.234,27837005
11/23/2016,38.122,39.129,37.8,38.628,23406715
11/25/2016,38.728,39.447,38.728,39.33,11611080
11/28/2016,39.096,39.87,38.91,39.224,21996575
11/29/2016,39.112,39.346,37.9,37.914,21636075
11/30/2016,38.2,38.378,37.5,37.88,17167825
12/1/2016,37.65,37.706,36.2,36.376,24924795
12/2/2016,36.576,36.976,36,36.294,19807715
12/5/2016,36.502,37.778,36.502,37.36,19643750
12/6/2016,37.104,37.316,36.537,37.17,16752680
12/7/2016,37.23,38.68,37,38.628,26562105
12/8/2016,38.41,38.5,37.908,38.458,15542320
12/9/2016,38.174,38.767,38.162,38.436,13463765
12/12/2016,38.56,38.884,38.208,38.486,12020065
12/13/2016,38.636,40.256,38.6,39.63,33238410
12/14/2016,39.748,40.6,39.352,39.738,20632620
12/15/2016,39.682,40.148,39.478,39.516,15783100
12/16/2016,39.616,40.518,39.52,40.498,18228675
12/19/2016,40.498,40.89,39.968,40.546,17016130
12/20/2016,40.61,41.8,40.5,41.758,23109245
12/21/2016,41.69,42.446,41.482,41.54,25448050
12/22/2016,41.644,41.998,41.3,41.69,15152125
12/23/2016,41.6,42.69,41.542,42.668,21411240
12/27/2016,42.976,44.45,42.884,43.906,28442085
12/28/2016,44.306,44.76,43.44,43.948,18428500
12/29/2016,43.712,43.84,42.825,42.93,19735930
12/30/2016,43.26,43.5,42.336,42.738,23213100
1/3/2017,42.972,44.066,42.192,43.398,27645515
1/4/2017,42.95,45.6,42.862,45.398,55627045
1/5/2017,45.284,45.496,44.39,45.35,29277385
1/6/2017,45.386,46.062,45.09,45.802,27321950
1/9/2017,45.794,46.384,45.6,46.256,19564525
1/10/2017,46.4,46.4,45.378,45.974,17982445
1/11/2017,45.814,45.996,45.336,45.946,17098545
1/12/2017,45.812,46.14,45.116,45.918,18579970
1/13/2017,46,47.57,45.918,47.55,29995180
1/17/2017,47.34,47.992,46.874,47.116,22997155
1/18/2017,47.33,47.942,47.116,47.672,18586835
1/19/2017,49.45,49.736,48.15,48.752,37941540
1/20/2017,49.092,49.2,48.602,48.946,18896500
1/23/2017,49.17,50.178,49.1,49.784,29669210
1/24/2017,50,50.96,49.93,50.922,23902995
1/25/2017,51.462,51.692,50.36,50.894,25577495
1/26/2017,50.858,51.148,50.15,50.502,15346925
1/27/2017,50.276,50.6,49.704,50.592,15209075
1/30/2017,50.506,51.058,49.42,50.124,18311905
1/31/2017,49.848,51.178,49.54,50.386,20264285
2/1/2017,50.61,50.64,49.81,49.848,19612075
2/2/2017,49.668,50.484,49.542,50.308,12089945
2/3/2017,50.382,50.436,49.936,50.266,10933615
2/6/2017,50.2,51.564,50.126,51.554,17607725
2/7/2017,51.638,52,51.284,51.496,20296715
2/8/2017,51.47,52.672,51.24,52.416,19403300
2/9/2017,53.25,54.236,53.23,53.84,38459180
2/10/2017,53.958,54.19,53.222,53.846,17955635
2/13/2017,54.148,56.158,54.102,56.12,34464705
2/14/2017,55.806,57.478,55.722,56.196,35964405
2/15/2017,56,56.448,55.288,55.952,24549460
2/16/2017,55.52,56,53.7,53.79,35113000
2/17/2017,53.16,54.578,52.83,54.446,30614880
2/21/2017,55.09,56.28,54.802,55.478,28032950
2/22/2017,56.062,56.69,54.52,54.702,37154570
2/23/2017,52.8,52.932,51.112,51.198,74129040
2/24/2017,50.532,51.65,50.04,51.4,40598025
2/27/2017,49.634,49.672,48.402,49.246,56065165
2/28/2017,48.838,50.2,48.78,49.998,29734210
3/1/2017,50.836,50.97,49.822,50.004,23897470
3/2/2017,49.942,50.656,49.654,50.096,16608555
3/3/2017,50.148,50.38,49.8,50.314,14539200
3/6/2017,49.582,50.34,49.502,50.242,16436145
3/7/2017,50.384,50.778,49.664,49.718,16709200
3/8/2017,49.4,50.014,49.064,49.366,18218355
3/9/2017,49.526,49.732,48.6,48.98,19260260
3/10/2017,49.242,49.3,48.6,48.738,15048585
3/13/2017,48.878,49.37,48.556,49.234,15113125
3/14/2017,49.222,51.624,49.204,51.6,37992230
3/15/2017,51.4,52.2,50.854,51.146,26654030
3/16/2017,52.48,53.15,51.812,52.41,35660765
3/17/2017,52.8,53.066,52.24,52.3,29562385
3/20/2017,52.12,52.91,51.764,52.384,18071470
3/21/2017,52.566,52.96,50.048,50.136,34542770
3/22/2017,50.312,51.014,50.102,51.002,20296485
3/23/2017,51.078,51.534,50.66,50.956,16601225
3/24/2017,51.14,52.778,51.002,52.632,27662070
3/27/2017,52.12,54.114,51.95,54.044,30448525
3/28/2017,55.404,56.136,55,55.49,38905565
3/29/2017,55.668,55.92,55.108,55.476,17813950
3/30/2017,55.608,56.4,55.442,55.584,20333015
3/31/2017,55.746,55.936,55.264,55.66,16123105
4/3/2017,57.38,59.8,56.916,59.704,69443090
4/4/2017,59.378,60.962,58.906,60.736,49876245
4/5/2017,60.408,60.976,58.84,59,38909335
4/6/2017,59.376,60.388,58.82,59.74,27250880
4/7/2017,59.5,60.538,59.43,60.508,22898065
4/10/2017,61.83,62.746,61.742,62.478,37912935
4/11/2017,62.676,62.694,61.1,61.742,28622885
4/12/2017,61.268,61.69,59.264,59.368,29628415
4/13/2017,59.34,61.478,59.06,60.8,45875640
4/17/2017,60.54,60.8,59.736,60.288,20268285
4/18/2017,59.94,60.168,59.58,60.05,14340435
4/19/2017,60.492,61.324,60.422,61.104,18706680
4/20/2017,61.302,61.83,60.046,60.502,29490675
4/21/2017,60.4,61.28,60.084,61.12,22102255
4/24/2017,61.844,62.11,61.204,61.606,25392650
4/25/2017,61.6,62.796,61.172,62.758,33674835
4/26/2017,62.474,62.9,61.8,62.034,23445490
4/27/2017,62.338,62.618,61.5,61.726,17316340
4/28/2017,61.966,62.96,61.6,62.814,22527390
5/1/2017,62.976,65.45,62.962,64.566,44105530
5/2/2017,64.8,65.532,63.312,63.778,26589695
5/3/2017,63.534,64.306,62.09,62.204,34532310
5/4/2017,61.487,61.554,58.152,59.092,70692645
5/5/2017,59.6,61.71,59.36,61.67,40886735
5/8/2017,62.18,62.758,61.164,61.438,35017340
5/9/2017,61.876,64.398,61.82,64.252,48323645
5/10/2017,64.312,65.1,63.624,65.044,28676225
5/11/2017,64.68,65.2,63.92,64.62,23738565
5/12/2017,65.096,65.4,64.306,64.962,20586475
5/15/2017,63.676,64.04,62.506,63.176,38037565
5/16/2017,63.518,64.012,63.028,63.402,20709845
5/17/2017,62.878,62.926,61.1,61.2,33480365
5/18/2017,61.4,62.788,61.062,62.612,28269005
5/19/2017,63.1,63.3,62.04,62.166,23263325
5/22/2017,62.56,62.874,61.36,62.07,21624810
5/23/2017,62.092,62.146,60.696,60.772,21576100
5/24/2017,61.302,62.2,61.08,62.044,25184930
5/25/2017,62.204,63.394,61.562,63.366,25020190
5/26/2017,63.456,65.098,63.262,65.028,38959850
5/30/2017,65.2,67.256,65.152,67.02,38863145
5/31/2017,67.538,68.578,67.032,68.202,49689445
6/1/2017,68.8,68.976,67.458,68.074,38012915
6/2/2017,67.954,68.576,67.186,67.97,27918320
6/5/2017,67.7,69.688,66.842,69.464,33852580
6/6/2017,68.94,71.899,67.994,70.56,55296930
6/7/2017,71.268,72.1,71.028,71.93,46760940
6/8/2017,72.75,74.38,72.044,74,45150260
6/9/2017,74.884,75.374,70.96,71.464,86257920
6/12/2017,71.598,72.9,70.124,71.802,52541305
6/13/2017,73.524,75.2,73.322,75.19,58890555
6/14/2017,76.217,76.85,75.262,76.132,63917790
6/15/2017,74.5,75.092,73.298,75.068,52080440
6/16/2017,75.595,75.602,74.02,74.28,31751890
6/19/2017,75,75.34,73.56,73.96,32364640
6/20/2017,75.334,75.776,73.946,74.448,37108190
6/21/2017,74.87,75.398,73.604,75.28,24616050
6/22/2017,75.598,77,74.714,76.522,37571410
6/23/2017,76.49,77.398,75.869,76.69,32133330
6/26/2017,77.338,77.39,74.62,75.498,32988015
6/27/2017,75.28,75.28,72.404,72.474,34899770
6/28/2017,73.336,74.348,72.504,74.248,31465810
6/29/2017,74.122,74.2,70.82,72.15,41022760
6/30/2017,72.742,73.353,71.924,72.322,29134090
7/3/2017,74.048,74.27,70.3,70.5,31527005
7/5/2017,69.44,69.448,65.266,65.418,85029815
7/6/2017,63.452,64.158,61.26,61.766,96379770
7/7/2017,62.7,63.4,61.476,62.644,70674460
7/10/2017,62.58,63.588,60.626,63.21,68901340
7/11/2017,63.2,65.456,62.86,65.444,57640465
7/12/2017,66.08,66.62,64.9,65.904,51619215
7/13/2017,66.022,66.32,63.994,64.682,42915430
7/14/2017,64.638,65.684,64.244,65.556,28040215
7/17/2017,65.108,65.42,62.69,63.914,49150390
7/18/2017,63.5,65.826,63.132,65.648,31827755
7/19/2017,65.646,66.33,64.644,65.052,31744435
7/20/2017,65.38,66.044,64.84,65.984,25729405
7/21/2017,65.892,66.252,65.16,65.68,24358875
7/24/2017,66.048,68.68,66.002,68.504,42995055
7/25/2017,69,69.12,66.83,67.92,34900565
7/26/2017,68.072,69.1,67.624,68.77,24052595
7/27/2017,69.2,69.5,65.258,66.892,41432475
7/28/2017,67.378,67.92,66.502,67.014,24365265
7/31/2017,67.1,68.298,64.208,64.694,42634665
8/1/2017,64.6,64.89,63.226,63.914,41439070
8/2/2017,63.788,65.424,62.244,65.178,60456515
8/3/2017,69.066,70,68.63,69.415,67631800
8/4/2017,69.4,71.454,68.66,71.382,46192600
8/7/2017,71.47,71.896,70.55,71.034,31548895
8/8/2017,71.506,73.716,71.48,73.044,37163365
8/9/2017,72.2,74,71.79,72.706,34410465
8/10/2017,72.32,73.33,70.932,71.08,35345075
8/11/2017,71.394,72.252,70.724,71.574,21793430
8/14/2017,72.926,73.532,72.52,72.76,22541945
8/15/2017,73.04,73.098,71.874,72.466,15386000
8/16/2017,72.6,73.3,72.504,72.582,17033680
8/17/2017,72.242,72.66,70.318,70.384,25058045
8/18/2017,70.582,70.8,69.16,69.492,26989320
8/21/2017,69.164,69.164,66.37,67.572,32451440
8/22/2017,68.226,68.448,67.475,68.27,21576960
8/23/2017,67.798,70.698,67.661,70.554,24713045
8/24/2017,70.504,71.332,69.948,70.586,22880020
8/25/2017,70.848,71.138,69.46,69.61,17377455
8/28/2017,69.456,69.47,67.944,69.132,18746440
8/29/2017,67.896,69.81,67.75,69.472,20346885
8/30/2017,69.934,70.694,69.4,70.636,17021095
8/31/2017,70.71,71.688,70.564,71.18,20328450
9/1/2017,71.224,71.518,70.738,71.08,15244475
9/5/2017,70.76,71.098,69.178,69.918,19215140
9/6/2017,69.9,70.196,68.312,68.906,20414505
9/7/2017,69.196,70.496,68.69,70.122,21178030
9/8/2017,69.798,69.956,68.46,68.68,16306945
9/11/2017,70.27,72.742,70,72.738,38258235
9/12/2017,72.898,73.752,72.08,72.55,29833580
9/13/2017,72.764,73.614,71.918,73.246,20860165
9/14/2017,72.866,75.592,72.526,75.528,35857185
9/15/2017,74.902,76,74.54,75.962,27045090
9/18/2017,76.05,77.922,75.536,77,35896435
9/19/2017,76,76.478,74.714,75.02,32201375
9/20/2017,74.6,75.65,74.214,74.782,24554415
9/21/2017,74.98,75.366,72.902,73.296,23063105
9/22/2017,73.298,73.98,70.176,70.218,40721695
9/25/2017,70.63,71.494,68.576,68.998,37936975
9/26/2017,70.186,70.248,68.18,69.05,35753160
9/27/2017,69.98,70.298,68.1,68.194,30147980
9/28/2017,67.976,68.55,67.08,67.92,26559385
9/29/2017,68.372,68.936,67.72,68.204,25495560
10/2/2017,68.504,68.74,67.102,68.306,26218090
10/3/2017,67.18,69.71,66.256,69.628,50632705
10/4/2017,70.25,71.724,69.92,71.002,40742970
10/5/2017,71.2,71.487,70.27,71.028,20840805
10/6/2017,70.62,72.02,70.45,71.367,21389390
10/9/2017,69.93,70.35,68.534,68.588,37321755
10/10/2017,69.36,71.126,69.106,71.118,34862760
10/11/2017,70.778,71.52,70.23,70.92,22476640
10/12/2017,70.59,71.956,70.528,71.136,20377595
10/13/2017,71.396,71.698,70.736,71.114,17694790
10/16/2017,70.752,70.896,69.432,70.12,26867050
10/17/2017,70.182,71.244,70.014,71.15,16451585
10/18/2017,71.194,72.6,70.826,71.93,24680830
10/19/2017,71.112,71.429,69.64,70.362,25283610
10/20/2017,70.538,70.91,68.868,69.02,24633335
10/23/2017,69.976,69.99,67.25,67.404,28701830
10/24/2017,67.76,68.56,67.232,67.468,22442130
10/25/2017,67.34,67.5,64.712,65.168,42921020
10/26/2017,65.556,66.046,64.64,65.234,25060435
10/27/2017,63.95,64.918,63.332,64.174,34850590
10/30/2017,63.836,64.756,63.45,64.016,21271890
10/31/2017,64.046,66.39,64.036,66.306,28361735
11/1/2017,66.45,66.522,64.052,64.216,42286680
11/2/2017,60.026,61.738,58.526,59.852,98957080
11/3/2017,59.9,61.25,59.026,61.218,44469870
11/6/2017,61.4,61.5,59.802,60.556,32412430
11/7/2017,60.204,61.3,60.006,61.21,26431600
11/8/2017,61.1,61.378,60.26,60.862,23627550
11/9/2017,60.5,60.892,59.26,60.598,27201675
11/10/2017,60.5,61.672,60.37,60.598,23109560
11/13/2017,60.026,63.36,59.822,63.08,37872710
11/14/2017,63,63.27,61.38,61.74,28327215
11/15/2017,61.202,62.498,60.3,62.26,29760920
11/16/2017,62.798,63.628,62.26,62.5,28991725
11/17/2017,65.134,65.334,62.63,63.01,68608945
11/20/2017,62.758,63.1,60.95,61.748,41210195
11/21/2017,62.172,63.646,61.742,63.562,36286375
11/22/2017,63.354,63.484,62.368,62.52,24569505
11/24/2017,62.758,63.282,62.2,63.11,16220325
11/27/2017,62.65,63.468,61.902,63.362,22694230
11/28/2017,63.272,64,62.784,63.522,24708845
11/29/2017,63.46,63.6,60.246,61.508,43789645
11/30/2017,61.712,62.14,60.908,61.79,21733350
12/1/2017,61.088,62.064,61.01,61.306,21431115
12/4/2017,61.3,61.653,60.122,61.04,29171625
12/5/2017,60.4,61.6,60.2,60.74,23219155
12/6/2017,60.02,62.678,60,62.654,35929640
12/7/2017,62.4,63.727,62.21,62.252,23898050
12/8/2017,62.92,63.396,62.252,63.026,17331240
12/11/2017,62.926,65.802,62.75,65.78,39639950
12/12/2017,66.09,68.288,66.006,68.206,43580575
12/13/2017,68.186,68.844,67.3,67.806,31089470
12/14/2017,68.202,69.488,67.38,67.578,28962280
12/15/2017,68.408,68.78,67.152,68.686,34622020
12/18/2017,68.98,69.346,67.516,67.762,27336560
12/19/2017,68.052,68.299,66.06,66.198,34106395
12/20/2017,66.538,66.62,65.008,65.796,29752850
12/21/2017,65.918,66.748,65.442,66.332,21855825
12/22/2017,65.902,66.184,64.964,65.04,21039050
12/26/2017,64.766,64.768,63.316,63.458,21849810
12/27/2017,63.2,63.5,62.15,62.328,23526030
12/28/2017,62.35,63.164,61.908,63.072,21536025
12/29/2017,63.236,63.282,62,62.27,18855690
1/2/2018,62.4,64.422,62.2,64.106,21729425
1/3/2018,64.2,65.05,63.11,63.45,22297765
1/4/2018,62.574,63.71,61.136,62.924,49731420
1/5/2018,63.324,63.448,62.4,63.316,22946220
1/8/2018,63.2,67.404,63.1,67.282,49185160
1/9/2018,67.032,67.76,65.481,66.738,35673185
1/10/2018,66.44,67.4,66,66.96,21523235
1/11/2018,67.048,68.962,66.652,67.59,33208155
1/12/2018,67.726,68.082,66.734,67.244,24113905
1/16/2018,67.508,69,66.96,68.012,32150530
1/17/2018,68.094,69.8,67.95,69.432,35475495
1/18/2018,69.134,70.46,68.748,68.914,28400025
1/19/2018,69,70.118,68.52,70.004,24357375
1/22/2018,69.88,71.566,69.84,70.312,31020505
1/23/2018,72,72.1,70.2,70.558,27262665
1/24/2018,70.916,70.95,68.704,69.178,26389830
1/25/2018,69.654,69.84,67.28,67.528,33636960
1/26/2018,68.3,68.8,67.142,68.57,22677350
1/29/2018,67.97,70.17,67.656,69.906,23701385
1/30/2018,69.028,69.654,68.434,69.164,23554400
1/31/2018,69.502,71.238,69.038,70.862,30997515
2/1/2018,70.2,71.932,69.726,69.85,20954160
2/2/2018,69.688,70.39,68.102,68.75,18482550
2/5/2018,67.594,68.894,66.6,66.626,22211425
2/6/2018,65.042,67.244,64.7,66.794,25442190
2/7/2018,67.798,69.2,67.132,69,33904415
2/8/2018,68.662,69.724,62.92,63.046,51490905
2/9/2018,63.986,64.197,58.952,62.084,64624680
2/12/2018,63.226,63.616,61.25,63.146,31126090
2/13/2018,63.004,64.838,62.502,64.732,22775300
2/14/2018,64.168,65.234,63.704,64.462,19741975
2/15/2018,64.9,66.824,64.48,66.813,29554035
2/16/2018,66.5,68.624,66.328,67.098,28202460
2/20/2018,66.894,68.168,66.3,66.952,20035450
2/21/2018,67.206,67.939,66.636,66.66,16037345
2/22/2018,67.106,69.488,66.95,69.264,34811340
2/23/2018,69.566,70.998,69.42,70.41,29072190
2/26/2018,70.7,71.8,70.471,71.47,21674980
2/27/2018,71.25,71.998,70.002,70.198,23987095
2/28/2018,70.514,71.048,68.444,68.612,30348290
3/1/2018,69.002,69.734,66.014,66.186,34428005
3/2/2018,65.396,67.044,64.594,67.024,25464145
3/5/2018,66.478,67.55,65.859,66.67,19118845
3/6/2018,66.75,67.274,65.406,65.64,21428720
3/7/2018,65.088,66.5,64.348,66.46,25036485
3/8/2018,66.572,66.66,65.255,65.82,17831220
3/9/2018,64.82,65.698,64.474,65.434,27533820
3/12/2018,65.722,69.442,65.3,69.102,41320175
3/13/2018,68.984,69.024,67.253,68.368,29829025
3/14/2018,67.352,67.962,64.786,65.326,39836850
3/15/2018,65.876,66.57,64.22,65.12,32824005
3/16/2018,65.192,65.48,63.814,64.27,30586395
3/19/2018,63.3,64.15,61.934,62.712,37421470
3/20/2018,62.974,63.25,61.752,62.11,23821465
3/21/2018,62.05,64.488,62.038,63.306,29792055
3/22/2018,62.778,63.764,61.636,61.82,24698855
3/23/2018,62.25,62.322,60.09,60.308,33274495
3/26/2018,61.468,61.518,58.272,60.836,41875875
3/27/2018,60.8,60.854,55.436,55.836,69360145
3/28/2018,52.916,53.736,50.42,51.556,105007185
3/29/2018,51.298,54.192,49.642,53.226,75853745
4/2/2018,51.252,52.066,48.918,50.496,80569840
4/3/2018,53.964,54.67,50.898,53.506,94221920
4/4/2018,50.556,57.674,50.4,57.388,99483730
4/5/2018,57.868,61.252,57.64,61.144,95605505
4/6/2018,60.2,61.856,59.1,59.86,67601430
4/9/2018,60.074,61.9,57.842,57.932,51212455
4/10/2018,59.794,61.42,58.736,60.94,55121295
4/11/2018,60.186,61.76,59.932,60.186,37356990
4/12/2018,60.464,60.79,58.736,58.816,38043845
4/13/2018,60.72,60.79,59.196,60.068,36636115
4/16/2018,59.8,59.932,57.802,58.242,31692440
4/17/2018,57.774,58.434,56.502,57.538,35000115
4/18/2018,58.216,60.048,57.632,58.67,32788500
4/19/2018,58.216,60.202,57.71,60.016,30452995
4/20/2018,59.034,59.996,57.95,58.048,28139640
4/23/2018,58.258,58.324,56.466,56.674,24466890
4/24/2018,57,57.418,55.692,56.692,28426540
4/25/2018,56.7,57.032,55.45,56.138,20067870
4/26/2018,55.75,57.158,55.3,57.096,21780065
4/27/2018,57.074,58.894,56.766,58.815,21823130
4/30/2018,58.722,59.746,58.5,58.78,21140860
5/1/2018,58.702,60.164,58.644,59.984,23128015
5/2/2018,59.714,61.37,59.557,60.23,44851850
5/3/2018,55.758,57.608,55.046,56.89,86760650
5/4/2018,56.6,59.372,55.904,58.818,42846770
5/7/2018,59.5,61.192,59.034,60.554,43391120
5/8/2018,60.159,61.55,59.8,60.394,29650000
5/9/2018,60.082,61.402,60.01,61.37,28636825
5/10/2018,61.5,62.598,60.822,61.004,28257805
5/11/2018,61.54,61.776,59.816,60.212,23398245
5/14/2018,60.664,60.988,58.324,58.394,36434020
5/15/2018,57.002,57.392,56.1,56.836,47595865
5/16/2018,56.766,57.762,56.312,57.296,28370095
5/17/2018,57.18,57.837,56.794,56.908,22103060
5/18/2018,56.93,56.93,54.8,55.364,36259435
5/21/2018,56.266,58.298,56.26,56.898,45912855
5/22/2018,57.552,57.6,54.684,55.002,44728780
5/23/2018,55.552,55.982,54.8,55.814,29925265
5/24/2018,55.68,56.222,54.978,55.57,20883540
5/25/2018,55.525,55.928,55.122,55.77,19375410
5/29/2018,55.702,57.3,55.23,56.752,28333200
5/30/2018,56.658,59.001,56.32,58.344,37448430
5/31/2018,57.442,58.074,56.586,56.946,29598605
6/1/2018,57.172,58.39,56.768,58.364,27121930
6/4/2018,58.868,59.8,58.71,59.348,23989050
6/5/2018,59.54,59.56,57.348,58.226,29975785
6/6/2018,60.1,64.434,59.496,63.9,93836345
6/7/2018,63.23,66,62.716,63.218,71726355
6/8/2018,63.8,64.896,63.43,63.532,41026010
6/11/2018,64.502,66.932,64.5,66.42,65917365
6/12/2018,68.94,70.994,67.6,68.554,111737015
6/13/2018,69.341,69.44,67.96,68.956,47349020
6/14/2018,69.526,71.75,69.32,71.544,54905115
6/15/2018,70.768,72.934,70.25,71.634,54241270
6/18/2018,71.08,74.746,70.9,74.166,60366130
6/19/2018,73.032,74,69.25,70.51,63809515
6/20/2018,71.608,72.876,70.4,72.444,41918280
6/21/2018,72.4,73.243,69.254,69.502,39835725
6/22/2018,70.308,70.45,66.4,66.726,51330295
6/25/2018,66.024,67.694,65.5,66.602,34656520
6/26/2018,67.211,68.71,65.16,68.4,37262435
6/27/2018,69,70.158,67.9,68.9,41668635
6/28/2018,69.732,71.404,69.222,69.986,41990025
6/29/2018,70.666,70.772,68.482,68.59,32461980
7/2/2018,72.014,72.956,65.97,67.014,93798825
